state,county,category,change,changecalc,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11
Virginia,Albemarle County,Transit stations,-61,-63.84408333333333,13.441,16.667,1.255,18.382,12.669,2.637,2.48,5.04,2.778,-2.51,6.127,-2.815,-1.319,-2.48,3.36,-26.389,-26.355,-16.85,-35.191,-38.238,-37.202,-33.602,-58.333,-55.221,-35.233,-49.268,-42.194,-50.843,-47.043,-56.944,-52.711,-47.488,-53.491,-55.38,-57.044,-52.083,-69.444,-57.731,-53.615,-52.083,-55.38,-60.764,-63.844
Virginia,Albemarle County,Workplace,-39,-40.57898166666668,5.857,1.86,-8.868,-9.216,1.089,2.048,2.051,-1.255,-7.906,-8.164,-5.027,-7.625,-8.737,-12.893,-4.602,-18.601,-31.813,-39.377,-45.207,-49.694,-48.64,-31.794,-44.178,-56.306,-54.876,-58.96,-57.749,-55.526,-38.069,-48.828,-59.403,-58.925,-60.321,-60.889,-58.456,-39.742,-50.223,-61.937,-61.299,-63.045,-62.527,-61.533,-40.579
Virginia,Appomattox County,Workplace,-20,-22.09596,11.927,14.43,6.629,26.294,14.205,12.037,6.848,11.132,19.841,12.311,7.079,8.996,17.13,12.615,8.747,-6.313,5.208,12.136,-5.208,-11.111,-14.418,-13.915,-20.743,-14.205,-14.664,-22.254,-20.833,-20.185,-15.506,-21.194,-14.205,-20.227,-10.417,-18.519,-20.905,-14.313,-22.096,,,,,,
Virginia,Arlington County,Retail & recreation,-67,-70.20039833333334,-0.052,0.634,4.892,6.736,4.931,2.121,-1.125,2.036,1.045,7.087,0.583,0.779,-4.436,-11.278,-22.704,-32.568,-27.155,-38.902,-47.757,-51.05,-53.16,-59.583,-61.429,-60.769,-61.182,-65.061,-61.74,-63.043,-69.118,-64.819,-60.017,-68.327,-66.762,-67.498,-67.838,-71.128,-69.761,-65.347,-69.056,-67.426,-70.28,-71.116,-70.2
Virginia,Arlington County,Grocery & pharmacy,-23,-24.027594999999998,3.957,5.91,2.06,5.565,7.389,6.195,6.725,5.088,5.467,9.416,8.419,8.548,21.179,23.734,7.208,-6.797,12.212,4.138,-0.58,-4.322,-4.747,-10.883,-29.403,-26.336,-19.121,-28.831,-15.272,-18.855,-28.268,-33.54,-16.92,-31.25,-26.802,-24.349,-22.547,-25.724,-36.2,-24.57,-30.822,-26.947,-29.824,-30.195,-24.028
Virginia,Arlington County,Parks,-21,-22.38805833333333,-22.077,8.833,-26.042,-21.862,-23.927,-26.8,-38.153,3.731,38.682,4.433,-28.549,-30.936,-25.536,-18.323,14.303,-23.757,-24.656,7.716,-4.35,5.057,4.016,13.06,10.051,-48.482,-20.319,-54.621,-11.63,-7.781,-33.893,8.528,-13.852,-48.097,-38.67,-31.351,-23.092,-18.346,-1.218,-15.514,-39.866,-41.57,-55.623,-65.01,-22.388
Virginia,Arlington County,Transit stations,-81,-84.25043666666667,3.354,1.572,3.552,4.368,3.977,1.824,-0.509,0.821,-7.686,-7.363,-5.964,-10.591,-19.68,-28.606,-29.977,-47.163,-51.499,-56.263,-65.244,-70.957,-72.086,-67.277,-77.732,-79.392,-77.491,-82.314,-80.967,-81.325,-80.349,-85.01,-82.684,-83.549,-85.174,-86.438,-86.029,-84.524,-87.63,-85.889,-85.24,-85.353,-87.201,-87.003,-84.25
Virginia,Arlington County,Workplace,-51,-53.20100166666668,3.129,1.671,2.12,-4.352,1.029,-0.81,-1.05,1.341,-1.114,-3.18,-3.264,-6.338,-13.392,-18.339,-8.047,-14.762,-50.493,-60.868,-64.948,-66.906,-65.143,-39.342,-44.563,-74.094,-74.739,-76.541,-75.978,-71.935,-50.295,-52.083,-76.493,-79.58,-79.086,-79.921,-77.183,-55.436,-57.654,-79.562,-80.94,-80.657,-81.379,-78.789,-53.201
Virginia,Arlington County,Residential,19,19.75146,-0.604,-0.31,-0.221,1.346,-0.727,0.086,1.691,-0.478,0.404,0.933,2.016,3.653,5.984,8.621,6.024,9.086,20.122,25.204,28.506,29.803,28.866,15.605,15.294,32.943,33.048,36.556,34.69,32.935,20.169,17.025,31.339,36.622,36.689,37.559,36.299,20.565,18.545,34.245,36.651,36.096,37.875,37.569,19.751
Virginia,Augusta County,Retail & recreation,-38,-39.63864666666666,6.268,20.566,10.007,26.158,17.249,8.029,6.63,16.962,11.218,5.004,9.342,14.337,10.087,8.026,0.922,-15.759,-2.957,-4.438,-17.921,-23.057,-25.649,-34.292,-41.4,-30.932,-26.509,-37.858,-40.555,-41.527,-41.851,-41.132,-35.48,-41.807,-40.771,-42.408,-41.353,-47.013,-46.474,-38.437,-35.034,-34.946,-39.114,-44.319,-39.639
Virginia,Augusta County,Grocery & pharmacy,-6,-5.747128333333329,5.747,8.061,6.893,16.892,17.904,9.235,15.866,5.029,3.72,14.936,17.696,20.752,24.379,32.078,22.27,,14.936,20.914,14.648,9.973,15.177,1.796,-15.294,1.532,1.207,-2.848,-4.433,-8.968,-7.902,-16.534,-8.042,-6.033,-6.917,-12.928,-4.484,-12.213,-16.534,-5.362,-3.62,-0.407,-5.91,-6.209,-5.747
Virginia,Augusta County,Transit stations,13,13.678448333333328,71.549,82.465,51.587,74.405,80.199,91.146,81.215,87.332,104.167,92.262,80.915,93.105,95.796,63.559,89.436,88.976,81.349,89.286,85.73,85.565,45.904,79.966,77.04,57.54,67.894,64.528,60.454,35.311,57.87,54.253,43.651,45.573,34.108,46.503,32.662,30.513,30.382,30.754,37.202,40.56,38.132,13.242,13.678
Virginia,Augusta County,Workplace,-27,-28.329850000000008,2.615,5.58,0.669,-6.185,3.19,2.754,1.384,4.358,5.58,1.17,1.139,0.798,-1.458,-6.056,-0.436,-11.161,-12.373,-15.299,-17.228,-19.764,-22.494,-11.332,-23.251,-25.749,-26.693,-29.671,-28.998,-30.627,-17.434,-22.786,-28.257,-30.762,-32.542,-32.4,-34.261,-23.536,-26.507,-30.932,-33.691,-35.254,-35.316,-45.681,-28.33
Virginia,Bedford County,Retail & recreation,-28,-29.66053,5.819,7.02,5.455,13.889,8.246,8.158,6.277,8.515,9.772,7.038,7.639,9.256,10.825,11.752,-0.851,-8.728,5.103,-3.299,-12.369,-16.315,-18.296,-22.849,-27.133,-27.449,-24.653,-35.844,-34.042,-30.315,-31.222,-28.271,-27.625,-35.938,-32.142,-34.513,-27.511,-34.273,-33.015,-30.793,-27.431,-34.161,-28.709,-33.52,-29.661
Virginia,Bedford County,Grocery & pharmacy,3,3.4513033333333354,4.079,5.011,1.959,8.483,0.974,5.066,5.123,10.354,5.727,5.225,9.84,8.437,23.113,30.453,28.865,12.887,29.062,19.001,14.278,10.765,16.792,12.236,-0.716,,1.697,-12.007,-4.749,-9.392,1.255,-7.875,-7.51,-12.894,-14.603,-9.182,-3.131,-5.02,-7.159,-12.082,-3.732,-10.709,-5.699,-7.115,3.451
Virginia,Bedford County,Workplace,-26,-26.851858333333332,7.407,3.968,2.415,-4.268,2.186,1.763,0.334,5.093,0.992,-0.966,-0.158,2.186,,-2.341,1.389,-10.417,-12.075,-16.913,-21.708,-22.756,-25.749,-16.204,-33.73,-28.819,-29.243,-32.796,-32.212,-33.775,-19.907,-35.218,-34.132,-36.83,-37.794,-37.179,-38.456,-25.926,-41.667,-39.284,-40.307,-40.136,-40.064,-46.148,-26.852
Virginia,Bland County,Transit stations,-32,-32.89473166666667,23.3,44.235,20.08,14.561,17.007,11.018,17.708,21.93,32.82,30.12,32.482,30.825,23.037,20.833,28.783,35.674,35.141,14.561,9.566,14.022,-8.333,9.594,19.977,-6.275,5.6,-8.503,-20.032,-26.042,-20.559,-19.977,-18.825,-14.561,-20.196,-26.042,-31.25,-32.895,-31.393,-28.865,-17.921,-12.755,-24.038,-38.542,-32.895
Virginia,Danville,Retail & recreation,-38,-40.027008333333335,13.641,19.888,18.714,27.191,17.314,14.256,6.439,11.505,11.519,13.367,14.085,13.456,9.096,5.867,1.447,-5.612,2.772,-3.521,-13.55,-18.542,-24.825,-33.827,-38.103,-28.22,-27.484,-32.558,-33.148,-36.415,-42.094,-36.232,-28.022,-35.994,-28.888,-33.148,-32.695,-43.472,-40.269,-29.111,-30.321,-34.91,-31.836,-34.269,-40.027
Virginia,Danville,Grocery & pharmacy,2,1.7217633333333282,18.509,21.737,20.942,25.211,17.62,17.275,5.527,22.168,16.373,19.582,14.129,15.288,28.62,35.502,23.244,17.502,26.926,30.197,20.471,19.854,14.456,9.039,-1.976,8.975,11.082,-0.777,11.087,-5.315,-4.089,-9.88,1.36,-4.71,2.591,2.321,3.401,0.215,-2.258,8.975,9.696,-2.85,9.54,1.913,1.722
Virginia,Danville,Workplace,-28,-29.39673166666668,-1.917,-0.699,1.31,-7.44,-1.222,-0.635,-0.659,-1.917,-1.398,-0.983,-4.34,-5.193,,-0.659,0.639,-9.088,-11.137,-16.431,-18.634,-20.325,-22.745,-17.894,-31.46,-27.516,-30.692,-35.74,-31.758,-32.964,-26.84,-36.353,-30.791,-37.822,-37.268,-36.204,-37.249,-30.036,-37.053,-34.067,-36.272,-36.657,-36.204,-44.502,-29.397
Virginia,Fairfax County,Retail & recreation,-51,-53.457679999999996,3.037,3.658,2.393,8.651,4.772,3.071,0.524,3.93,1.738,3.929,2.806,4.56,5.997,-0.322,-12.98,-22.19,-11.127,-19.61,-26.725,-30.286,-33.502,-43.345,-47.438,-42.286,-40.36,-47.446,-43.019,-45.555,-53.561,-51.52,-39.475,-50.852,-49.207,-49.322,-49.258,-56.052,-55.802,-48.425,-50.366,-48.523,-50.273,-51.767,-53.458
Virginia,Fairfax County,Grocery & pharmacy,-21,-22.27673166666667,6.675,6.345,3.265,6.36,8.016,7.268,3.341,10.304,8.353,6.1,8.026,10.907,22.55,27.476,17.771,2.419,11.469,7.807,0.175,0.788,-0.825,-5.673,-19.309,-21.778,-15.746,-25.845,-16.901,-18.003,-21.86,-25.015,-12.457,-29.298,-23.873,-21.893,-22.091,-24.404,-29.534,-27.363,-27.193,-24.837,-25.133,-25.943,-22.277
Virginia,Fairfax County,Parks,14,14.17975666666667,0.136,25.114,-1.86,16.413,21.099,5.88,-3.604,53.447,80.582,45.883,15.221,10.489,16.201,23.789,69.126,-9.609,-3.224,22.104,3.737,22.801,23.909,52.356,30.245,-55.432,6.089,-59.92,6.0,3.484,-23.042,16.051,-3.1,-40.105,-34.963,-24.482,-18.863,-2.863,5.569,-10.913,-22.501,-12.78,-31.802,-45.175,14.18
